transaction_id,date,type,category,description,amount,payment_method,need_or_want,merchant,month,year,day_name
789,2022-09-03,Expense,Bills,Good house only military.,240.98,Unknown,Need,Unknown,September,2022,Saturday
790,2022-09-03,Expense,Bills,Near risk.,703.17,Unknown,Need,Unknown,September,2022,Saturday
791,2022-09-03,Expense,Entertainment,Give white everybody paper create.,1047.02,Unknown,Want,Unknown,September,2022,Saturday
792,2022-09-04,Expense,Bills,Above company media next me.,881.95,Unknown,Need,Unknown,September,2022,Sunday
793,2022-09-04,Expense,Health,Sort what.,143.68,Unknown,Need,Unknown,September,2022,Sunday
794,2022-09-05,Income,Investment,Economic kind help low during.,685.0,Unknown,Income,Unknown,September,2022,Monday
795,2022-09-06,Expense,Bills,Race to television loss.,1357.51,Unknown,Need,Unknown,September,2022,Tuesday
796,2022-09-07,Income,Investment,Him small.,4727.0,Unknown,Income,Unknown,September,2022,Wednesday
797,2022-09-08,Income,Investment,Son include good.,3211.0,Unknown,Income,Unknown,September,2022,Thursday
798,2022-09-10,Expense,Others,Red enjoy.,471.39,Unknown,Other,Unknown,September,2022,Saturday
800,2022-09-11,Expense,Bills,Human see.,380.91,Unknown,Need,Unknown,September,2022,Sunday
799,2022-09-11,Expense,Shopping,Never condition.,68.09,Unknown,Want,Unknown,September,2022,Sunday
801,2022-09-12,Expense,Entertainment,Despite off consumer second.,904.65,Unknown,Want,Unknown,September,2022,Monday
802,2022-09-14,Expense,Food,Say dog drug enter.,1412.42,Unknown,Need,Unknown,September,2022,Wednesday
803,2022-09-15,Expense,Bills,Strong student green.,1158.92,Unknown,Need,Unknown,September,2022,Thursday
804,2022-09-15,Expense,Bills,Turn put professional.,737.93,Unknown,Need,Unknown,September,2022,Thursday
805,2022-09-17,Income,Investment,When summer he firm together.,2649.0,Unknown,Income,Unknown,September,2022,Saturday
806,2022-09-18,Expense,Others,Make worker trouble.,1060.15,Unknown,Other,Unknown,September,2022,Sunday
807,2022-09-19,Expense,Shopping,Develop office approach son.,1226.5,Unknown,Want,Unknown,September,2022,Monday
808,2022-09-19,Expense,Health,Allow girl team simply lead.,710.45,Unknown,Need,Unknown,September,2022,Monday
809,2022-09-21,Expense,Bills,Least ready activity decision ok.,1629.34,Unknown,Need,Unknown,September,2022,Wednesday
810,2022-09-23,Expense,Travel,Party employee nature down.,1838.18,Unknown,Need,Unknown,September,2022,Friday
812,2022-09-26,Expense,Bills,Gas contain interest industry sell.,633.24,Unknown,Need,Unknown,September,2022,Monday
811,2022-09-26,Expense,Bills,Evidence conference capital office.,374.26,Unknown,Need,Unknown,September,2022,Monday
813,2022-09-28,Expense,Shopping,Result sound.,842.3,Unknown,Want,Unknown,September,2022,Wednesday
814,2022-09-29,Income,Income,Task cultural son school.,3965.0,Unknown,Income,Unknown,September,2022,Thursday
815,2022-09-29,Income,Investment,Computer matter.,1866.0,Unknown,Income,Unknown,September,2022,Thursday
816,2022-09-30,Expense,Bills,Result size feel no nothing.,382.33,Unknown,Need,Unknown,September,2022,Friday
817,2022-10-01,Expense,Food,Real art.,1732.39,Unknown,Need,Unknown,October,2022,Saturday
818,2022-10-02,Expense,Others,Stuff benefit seat employee.,281.7,Unknown,Other,Unknown,October,2022,Sunday
819,2022-10-03,Expense,Others,Newspaper special general in go.,824.18,Unknown,Other,Unknown,October,2022,Monday
820,2022-10-04,Expense,Others,Office power company sister great.,982.51,Unknown,Other,Unknown,October,2022,Tuesday
821,2022-10-04,Income,Investment,Simple land bad party.,2306.0,Unknown,Income,Unknown,October,2022,Tuesday
822,2022-10-05,Expense,Travel,What than political up instead.,457.44,Unknown,Need,Unknown,October,2022,Wednesday
823,2022-10-08,Expense,Others,Support author class direction.,1135.64,Unknown,Other,Unknown,October,2022,Saturday
824,2022-10-10,Expense,Others,Report painting house.,1103.96,Unknown,Other,Unknown,October,2022,Monday
825,2022-10-12,Income,Investment,Security minute late cold.,2694.0,Unknown,Income,Unknown,October,2022,Wednesday
826,2022-10-12,Expense,Health,Road product wait.,1088.67,Unknown,Need,Unknown,October,2022,Wednesday
827,2022-10-13,Expense,Others,Cold billion as.,1097.24,Unknown,Other,Unknown,October,2022,Thursday
828,2022-10-19,Expense,Bills,Approach side model you billion.,1474.62,Unknown,Need,Unknown,October,2022,Wednesday
829,2022-10-19,Expense,Entertainment,Pressure those.,602.44,Unknown,Want,Unknown,October,2022,Wednesday
830,2022-10-20,Expense,Others,Easy exist phone.,533.0,Unknown,Other,Unknown,October,2022,Thursday
831,2022-10-21,Expense,Bills,Stuff agreement professional team foot.,883.75,Unknown,Need,Unknown,October,2022,Friday
832,2022-10-22,Expense,Entertainment,Window music evening know.,427.66,Unknown,Want,Unknown,October,2022,Saturday
833,2022-10-23,Expense,Health,Opportunity lead see.,1723.49,Unknown,Need,Unknown,October,2022,Sunday
834,2022-10-25,Expense,Shopping,Model police finally girl.,340.3,Unknown,Want,Unknown,October,2022,Tuesday
835,2022-10-28,Income,Investment,Source kind hand.,2195.0,Unknown,Income,Unknown,October,2022,Friday
836,2022-10-30,Expense,Health,Field a spring.,1069.24,Unknown,Need,Unknown,October,2022,Sunday
837,2022-10-31,Expense,Bills,Expert movement reach man.,654.07,Unknown,Need,Unknown,October,2022,Monday
838,2022-11-03,Expense,Travel,Across involve fall.,1149.74,Unknown,Need,Unknown,November,2022,Thursday
839,2022-11-04,Expense,Bills,Nature country.,279.82,Unknown,Need,Unknown,November,2022,Friday
840,2022-11-05,Expense,Shopping,House clear say hope.,1838.35,Unknown,Want,Unknown,November,2022,Saturday
841,2022-11-07,Expense,Bills,Enjoy instead dream.,1405.84,Unknown,Need,Unknown,November,2022,Monday
842,2022-11-07,Income,Investment,Possible mother especially.,3138.0,Unknown,Income,Unknown,November,2022,Monday
843,2022-11-09,Expense,Shopping,Consumer face.,984.02,Unknown,Want,Unknown,November,2022,Wednesday
844,2022-11-10,Expense,Travel,Laugh red man fly charge.,1259.35,Unknown,Need,Unknown,November,2022,Thursday
845,2022-11-13,Expense,Bills,Control bill.,1270.92,Unknown,Need,Unknown,November,2022,Sunday
847,2022-11-14,Expense,Bills,Resource road do.,811.67,Unknown,Need,Unknown,November,2022,Monday
846,2022-11-14,Expense,Health,Management game.,914.84,Unknown,Need,Unknown,November,2022,Monday
848,2022-11-15,Expense,Food,Your less social form.,1739.13,Unknown,Need,Unknown,November,2022,Tuesday
849,2022-11-17,Expense,Bills,Entire hotel.,1464.55,Unknown,Need,Unknown,November,2022,Thursday
850,2022-11-17,Expense,Health,Consider time economic high.,1701.71,Unknown,Need,Unknown,November,2022,Thursday
851,2022-11-18,Expense,Shopping,Window research his.,443.48,Unknown,Want,Unknown,November,2022,Friday
852,2022-11-19,Expense,Entertainment,Scene almost leave.,994.48,Unknown,Want,Unknown,November,2022,Saturday
853,2022-11-21,Expense,Travel,Program decade home which view.,682.13,Unknown,Need,Unknown,November,2022,Monday
854,2022-11-22,Expense,Others,Rock seat near business loss.,1578.72,Unknown,Other,Unknown,November,2022,Tuesday
855,2022-11-26,Expense,Food,Growth appear project.,101.43,Unknown,Need,Unknown,November,2022,Saturday
856,2022-11-26,Expense,Others,Plan foot cold.,42.4,Unknown,Other,Unknown,November,2022,Saturday
858,2022-11-28,Expense,Bills,Build smile across among situation.,888.16,Unknown,Need,Unknown,November,2022,Monday
857,2022-11-28,Income,Income,Choice side eat matter rather.,2157.0,Unknown,Income,Unknown,November,2022,Monday
859,2022-12-01,Expense,Bills,Art green child movie blue.,1765.47,Unknown,Need,Unknown,December,2022,Thursday
860,2022-12-03,Expense,Travel,First next popular.,195.75,Unknown,Need,Unknown,December,2022,Saturday
861,2022-12-04,Expense,Bills,Run again help right.,749.97,Unknown,Need,Unknown,December,2022,Sunday
862,2022-12-05,Expense,Bills,Magazine join.,113.06,Unknown,Need,Unknown,December,2022,Monday
863,2022-12-05,Expense,Entertainment,Recent couple cost girl run.,864.17,Unknown,Want,Unknown,December,2022,Monday
864,2022-12-07,Income,Investment,Trial never attention choice fast.,508.0,Unknown,Income,Unknown,December,2022,Wednesday
865,2022-12-12,Expense,Bills,Happen a point here control.,274.07,Unknown,Need,Unknown,December,2022,Monday
866,2022-12-13,Expense,Others,Task simply draw return probably.,28.48,Unknown,Other,Unknown,December,2022,Tuesday
867,2022-12-15,Expense,Bills,Couple raise she child.,1976.43,Unknown,Need,Unknown,December,2022,Thursday
868,2022-12-16,Expense,Bills,Important focus benefit probably.,960.62,Unknown,Need,Unknown,December,2022,Friday
869,2022-12-18,Expense,Bills,Condition all blood.,1464.22,Unknown,Need,Unknown,December,2022,Sunday
870,2022-12-22,Income,Income,All politics.,3511.0,Unknown,Income,Unknown,December,2022,Thursday
871,2022-12-28,Expense,Bills,Moment red eight hand.,771.61,Unknown,Need,Unknown,December,2022,Wednesday
872,2022-12-30,Expense,Bills,Us decade.,1286.74,Unknown,Need,Unknown,December,2022,Friday
873,2022-12-31,Expense,Bills,Life police.,1065.71,Unknown,Need,Unknown,December,2022,Saturday
874,2023-01-03,Income,Investment,Sea three state some around.,4105.0,Unknown,Income,Unknown,January,2023,Tuesday
875,2023-01-04,Expense,Entertainment,American audience fight war whether.,1259.88,Unknown,Want,Unknown,January,2023,Wednesday
876,2023-01-04,Income,Income,Rise mother.,4124.0,Unknown,Income,Unknown,January,2023,Wednesday
877,2023-01-06,Expense,Bills,Moment eat personal.,1794.22,Unknown,Need,Unknown,January,2023,Friday
878,2023-01-09,Income,Investment,See indeed black police group.,3645.0,Unknown,Income,Unknown,January,2023,Monday
879,2023-01-10,Expense,Shopping,Third coach congress husband.,635.86,Unknown,Want,Unknown,January,2023,Tuesday
880,2023-01-11,Income,Income,Move outside value.,1190.0,Unknown,Income,Unknown,January,2023,Wednesday
881,2023-01-13,Expense,Travel,Yard foot he share issue.,1560.15,Unknown,Need,Unknown,January,2023,Friday
882,2023-01-15,Expense,Travel,Drive nation heart nearly season.,418.84,Unknown,Need,Unknown,January,2023,Sunday
883,2023-01-16,Expense,Entertainment,Language however risk work.,1498.21,Unknown,Want,Unknown,January,2023,Monday
884,2023-01-17,Expense,Food,Career three according worker democrat.,1569.77,Unknown,Need,Unknown,January,2023,Tuesday
885,2023-01-18,Expense,Entertainment,Sign wall.,994.83,Unknown,Want,Unknown,January,2023,Wednesday
886,2023-01-19,Income,Income,Memory number occur behind leave.,1081.0,Unknown,Income,Unknown,January,2023,Thursday
887,2023-01-19,Expense,Food,Enter threat economic.,1973.9,Unknown,Need,Unknown,January,2023,Thursday
888,2023-01-19,Expense,Bills,Begin hundred truth.,779.81,Unknown,Need,Unknown,January,2023,Thursday
889,2023-01-19,Expense,Shopping,Society common stay ready.,737.17,Unknown,Want,Unknown,January,2023,Thursday
890,2023-01-19,Expense,Others,Organization feel.,1909.36,Unknown,Other,Unknown,January,2023,Thursday
891,2023-01-20,Expense,Food,Bad argue side girl.,1178.85,Unknown,Need,Unknown,January,2023,Friday
893,2023-01-21,Income,Investment,Us building side section.,826.0,Unknown,Income,Unknown,January,2023,Saturday
892,2023-01-21,Expense,Shopping,Him fight american music change.,1018.16,Unknown,Want,Unknown,January,2023,Saturday
894,2023-01-22,Expense,Shopping,Check purpose young.,852.91,Unknown,Want,Unknown,January,2023,Sunday
895,2023-01-23,Expense,Bills,Offer bed it skill challenge.,562.16,Unknown,Need,Unknown,January,2023,Monday
896,2023-01-23,Expense,Entertainment,Live seat.,1948.88,Unknown,Want,Unknown,January,2023,Monday
897,2023-01-23,Income,Income,Energy huge its recently.,3700.0,Unknown,Income,Unknown,January,2023,Monday
903,2023-01-24,Expense,Bills,Pattern wrong kind certainly.,247.69,Unknown,Need,Unknown,January,2023,Tuesday
898,2023-01-24,Expense,Food,Current health serious.,336.03,Unknown,Need,Unknown,January,2023,Tuesday
899,2023-01-24,Expense,Bills,Nice maintain present cultural.,627.24,Unknown,Need,Unknown,January,2023,Tuesday
900,2023-01-24,Expense,Entertainment,Drug entire involve.,125.23,Unknown,Want,Unknown,January,2023,Tuesday
901,2023-01-24,Income,Income,Both including.,1450.0,Unknown,Income,Unknown,January,2023,Tuesday
902,2023-01-24,Expense,Food,Couple general pretty show.,625.49,Unknown,Need,Unknown,January,2023,Tuesday
904,2023-01-25,Expense,Travel,Science drug.,342.26,Unknown,Need,Unknown,January,2023,Wednesday
905,2023-01-26,Income,Income,Add really born.,1467.0,Unknown,Income,Unknown,January,2023,Thursday
906,2023-01-27,Expense,Food,Age decade mrs data.,676.67,Unknown,Need,Unknown,January,2023,Friday
907,2023-01-27,Expense,Bills,Nature performance yeah.,533.27,Unknown,Need,Unknown,January,2023,Friday
908,2023-01-28,Expense,Bills,On professional analysis color.,997.33,Unknown,Need,Unknown,January,2023,Saturday
909,2023-01-29,Expense,Food,Smile peace apply.,1004.22,Unknown,Need,Unknown,January,2023,Sunday
910,2023-01-29,Expense,Health,Home even.,323.05,Unknown,Need,Unknown,January,2023,Sunday
911,2023-01-30,Expense,Bills,Affect test.,464.52,Unknown,Need,Unknown,January,2023,Monday
912,2023-01-31,Expense,Food,Woman meet report.,1718.79,Unknown,Need,Unknown,January,2023,Tuesday
913,2023-01-31,Income,Investment,Term mother cost may.,4364.0,Unknown,Income,Unknown,January,2023,Tuesday
914,2023-02-01,Expense,Bills,Unit again easy morning four.,366.13,Unknown,Need,Unknown,February,2023,Wednesday
915,2023-02-02,Expense,Food,Adult range green.,1110.2,Unknown,Need,Unknown,February,2023,Thursday
916,2023-02-03,Expense,Shopping,You without every.,456.79,Unknown,Want,Unknown,February,2023,Friday
917,2023-02-06,Expense,Health,Election hit yourself wrong want.,549.8,Unknown,Need,Unknown,February,2023,Monday
918,2023-02-07,Income,Income,Charge today prevent.,1478.0,Unknown,Income,Unknown,February,2023,Tuesday
919,2023-02-07,Expense,Food,Minute question their rather.,366.9,Unknown,Need,Unknown,February,2023,Tuesday
920,2023-02-08,Expense,Food,Of interview fine.,1908.62,Unknown,Need,Unknown,February,2023,Wednesday
921,2023-02-08,Income,Income,My deal catch must.,2812.0,Unknown,Income,Unknown,February,2023,Wednesday
922,2023-02-09,Expense,Travel,Finally relate model.,661.33,Unknown,Need,Unknown,February,2023,Thursday
923,2023-02-12,Expense,Food,Yet wish certain usually.,744.15,Unknown,Need,Unknown,February,2023,Sunday
924,2023-02-13,Expense,Travel,Attack mouth rest contain.,1481.76,Unknown,Need,Unknown,February,2023,Monday
925,2023-02-15,Expense,Health,She they.,1187.46,Unknown,Need,Unknown,February,2023,Wednesday
926,2023-02-16,Expense,Entertainment,Field seat start pm.,1467.6,Unknown,Want,Unknown,February,2023,Thursday
927,2023-02-18,Expense,Entertainment,Single blood continue.,309.63,Unknown,Want,Unknown,February,2023,Saturday
928,2023-02-20,Expense,Food,Note discuss discussion reach grow.,473.67,Unknown,Need,Unknown,February,2023,Monday
929,2023-02-20,Expense,Food,Maybe painting republican.,1902.47,Unknown,Need,Unknown,February,2023,Monday
930,2023-02-22,Income,Income,System man case.,3019.0,Unknown,Income,Unknown,February,2023,Wednesday
931,2023-02-22,Income,Investment,Allow share address.,3939.0,Unknown,Income,Unknown,February,2023,Wednesday
932,2023-02-24,Expense,Food,Development provide dark daughter.,1945.39,Unknown,Need,Unknown,February,2023,Friday
933,2023-02-26,Income,Income,Term majority foot leader.,1262.0,Unknown,Income,Unknown,February,2023,Sunday
934,2023-02-26,Income,Investment,If among save herself.,4757.0,Unknown,Income,Unknown,February,2023,Sunday
935,2023-02-26,Expense,Health,Particularly score order modern.,922.33,Unknown,Need,Unknown,February,2023,Sunday
936,2023-02-28,Expense,Bills,Body lead there there early.,1015.8,Unknown,Need,Unknown,February,2023,Tuesday
938,2023-03-03,Expense,Shopping,Worker always hold share.,158.91,Unknown,Want,Unknown,March,2023,Friday
937,2023-03-03,Expense,Shopping,Fact huge fight.,1328.26,Unknown,Want,Unknown,March,2023,Friday
941,2023-03-05,Expense,Shopping,Stop later reveal both.,1404.44,Unknown,Want,Unknown,March,2023,Sunday
939,2023-03-05,Expense,Health,Career including late condition opportunity.,910.99,Unknown,Need,Unknown,March,2023,Sunday
940,2023-03-05,Income,Income,Coach family try ready.,2638.0,Unknown,Income,Unknown,March,2023,Sunday
942,2023-03-07,Expense,Entertainment,Bed food possible represent.,280.86,Unknown,Want,Unknown,March,2023,Tuesday
943,2023-03-08,Expense,Bills,Before relationship plant.,319.27,Unknown,Need,Unknown,March,2023,Wednesday
944,2023-03-08,Income,Income,Religious risk window partner civil.,3072.0,Unknown,Income,Unknown,March,2023,Wednesday
945,2023-03-08,Expense,Health,Analysis color friend the.,1929.62,Unknown,Need,Unknown,March,2023,Wednesday
946,2023-03-08,Expense,Travel,Than condition republican.,932.06,Unknown,Need,Unknown,March,2023,Wednesday
947,2023-03-10,Expense,Bills,Finally shoulder land.,323.65,Unknown,Need,Unknown,March,2023,Friday
948,2023-03-10,Expense,Food,Together whether about.,437.89,Unknown,Need,Unknown,March,2023,Friday
949,2023-03-12,Expense,Bills,Learn talk.,191.51,Unknown,Need,Unknown,March,2023,Sunday
952,2023-03-13,Expense,Health,Part management.,798.53,Unknown,Need,Unknown,March,2023,Monday
951,2023-03-13,Income,Income,Process law kind over according.,2631.0,Unknown,Income,Unknown,March,2023,Monday
950,2023-03-13,Expense,Bills,People newspaper stay.,71.85,Unknown,Need,Unknown,March,2023,Monday
953,2023-03-15,Expense,Others,Challenge president already.,1116.35,Unknown,Other,Unknown,March,2023,Wednesday
954,2023-03-15,Expense,Bills,Study fear turn any indicate.,929.47,Unknown,Need,Unknown,March,2023,Wednesday
955,2023-03-16,Expense,Bills,Public particularly reality.,251.69,Unknown,Need,Unknown,March,2023,Thursday
956,2023-03-16,Income,Investment,Concern lay often use behavior.,1570.0,Unknown,Income,Unknown,March,2023,Thursday
957,2023-03-18,Income,Income,Happy her attack interview.,3549.0,Unknown,Income,Unknown,March,2023,Saturday
958,2023-03-18,Expense,Bills,Fall care.,1168.82,Unknown,Need,Unknown,March,2023,Saturday
959,2023-03-21,Expense,Bills,Money modern receive partner.,53.38,Unknown,Need,Unknown,March,2023,Tuesday
960,2023-03-22,Income,Income,Role pick would low read.,1555.0,Unknown,Income,Unknown,March,2023,Wednesday
962,2023-03-23,Income,Income,Space this discussion fact.,3735.0,Unknown,Income,Unknown,March,2023,Thursday
963,2023-03-23,Income,Income,Participant first moment yet.,1503.0,Unknown,Income,Unknown,March,2023,Thursday
961,2023-03-23,Income,Income,Pass market role.,914.0,Unknown,Income,Unknown,March,2023,Thursday
964,2023-03-24,Expense,Shopping,Brother let.,1369.59,Unknown,Want,Unknown,March,2023,Friday
965,2023-03-27,Income,Investment,Son yourself increase.,2033.0,Unknown,Income,Unknown,March,2023,Monday
966,2023-03-29,Expense,Others,Night point action cut.,1768.01,Unknown,Other,Unknown,March,2023,Wednesday
967,2023-03-30,Income,Investment,So film media.,2917.0,Unknown,Income,Unknown,March,2023,Thursday
968,2023-03-31,Expense,Others,Box four.,131.35,Unknown,Other,Unknown,March,2023,Friday
969,2023-03-31,Expense,Bills,Pattern ahead compare form full.,844.28,Unknown,Need,Unknown,March,2023,Friday
970,2023-04-01,Expense,Entertainment,Something population loss physical.,1265.2,Unknown,Want,Unknown,April,2023,Saturday
971,2023-04-01,Expense,Food,Leg sport until argue.,1978.91,Unknown,Need,Unknown,April,2023,Saturday
972,2023-04-04,Expense,Health,North question new.,964.57,Unknown,Need,Unknown,April,2023,Tuesday
973,2023-04-07,Expense,Health,Officer forward trouble.,1826.23,Unknown,Need,Unknown,April,2023,Friday
974,2023-04-08,Expense,Shopping,Wide exactly.,548.17,Unknown,Want,Unknown,April,2023,Saturday
975,2023-04-09,Income,Investment,Worker phone success number.,740.0,Unknown,Income,Unknown,April,2023,Sunday
976,2023-04-10,Expense,Travel,Organization ten seem.,126.6,Unknown,Need,Unknown,April,2023,Monday
977,2023-04-10,Expense,Health,Even beautiful.,1536.02,Unknown,Need,Unknown,April,2023,Monday
978,2023-04-13,Expense,Bills,Later week democratic few.,209.27,Unknown,Need,Unknown,April,2023,Thursday
979,2023-04-15,Expense,Travel,Size sing tree kitchen.,1072.04,Unknown,Need,Unknown,April,2023,Saturday
980,2023-04-16,Expense,Food,Toward child future low.,1530.46,Unknown,Need,Unknown,April,2023,Sunday
981,2023-04-20,Expense,Shopping,Simply century the.,716.06,Unknown,Want,Unknown,April,2023,Thursday
982,2023-04-20,Expense,Bills,Day already hold.,360.44,Unknown,Need,Unknown,April,2023,Thursday
983,2023-04-21,Expense,Health,About usually.,1828.82,Unknown,Need,Unknown,April,2023,Friday
984,2023-04-22,Income,Income,Level animal minute probably.,1664.0,Unknown,Income,Unknown,April,2023,Saturday
985,2023-04-22,Expense,Entertainment,Officer fine.,1675.03,Unknown,Want,Unknown,April,2023,Saturday
986,2023-04-23,Expense,Others,Customer expert mother significant.,1088.83,Unknown,Other,Unknown,April,2023,Sunday
987,2023-04-24,Income,Investment,Chance event address.,1239.0,Unknown,Income,Unknown,April,2023,Monday
988,2023-04-25,Income,Investment,Bill my near even wall.,663.0,Unknown,Income,Unknown,April,2023,Tuesday
989,2023-05-02,Expense,Food,Each author party full kitchen.,670.15,Unknown,Need,Unknown,May,2023,Tuesday
990,2023-05-02,Expense,Bills,Likely push.,688.11,Unknown,Need,Unknown,May,2023,Tuesday
991,2023-05-03,Income,Income,Approach interview condition other.,987.0,Unknown,Income,Unknown,May,2023,Wednesday
992,2023-05-05,Income,Investment,Green forward cup serve speak.,1408.0,Unknown,Income,Unknown,May,2023,Friday
993,2023-05-05,Expense,Health,Nothing behavior sort recognize.,1921.51,Unknown,Need,Unknown,May,2023,Friday
994,2023-05-05,Expense,Shopping,Financial popular short like.,1176.17,Unknown,Want,Unknown,May,2023,Friday
995,2023-05-07,Expense,Health,Technology pay tree.,281.54,Unknown,Need,Unknown,May,2023,Sunday
996,2023-05-12,Income,Income,Record professor small.,4491.0,Unknown,Income,Unknown,May,2023,Friday
997,2023-05-14,Expense,Bills,Maintain assume both long.,1417.29,Unknown,Need,Unknown,May,2023,Sunday
998,2023-05-14,Expense,Health,Should page camera.,454.24,Unknown,Need,Unknown,May,2023,Sunday
999,2023-05-14,Expense,Bills,Stage someone for power.,762.98,Unknown,Need,Unknown,May,2023,Sunday
1000,2023-05-15,Expense,Travel,Leave opportunity draw during city.,263.42,Unknown,Need,Unknown,May,2023,Monday
1001,2023-05-15,Expense,Shopping,At decade really issue.,1703.01,Unknown,Want,Unknown,May,2023,Monday
1002,2023-05-16,Expense,Food,Skin name door production back.,372.34,Unknown,Need,Unknown,May,2023,Tuesday
1003,2023-05-17,Expense,Entertainment,Boy other foot best.,1282.9,Unknown,Want,Unknown,May,2023,Wednesday
1004,2023-05-18,Income,Income,Final image our.,1652.0,Unknown,Income,Unknown,May,2023,Thursday
1005,2023-05-19,Expense,Bills,Management produce bed stage.,483.61,Unknown,Need,Unknown,May,2023,Friday
1007,2023-05-20,Expense,Entertainment,Some quickly truth view response.,1389.42,Unknown,Want,Unknown,May,2023,Saturday
1008,2023-05-20,Expense,Bills,Serious produce.,1276.01,Unknown,Need,Unknown,May,2023,Saturday
1006,2023-05-20,Expense,Health,Factor past language day theory.,898.79,Unknown,Need,Unknown,May,2023,Saturday
1009,2023-05-22,Expense,Bills,Old particularly.,1443.62,Unknown,Need,Unknown,May,2023,Monday
1010,2023-05-22,Income,Income,Summer system artist too.,3937.0,Unknown,Income,Unknown,May,2023,Monday
1011,2023-05-22,Expense,Shopping,Reflect star.,991.23,Unknown,Want,Unknown,May,2023,Monday
1012,2023-05-25,Expense,Shopping,Technology tend.,211.84,Unknown,Want,Unknown,May,2023,Thursday
1013,2023-05-28,Expense,Entertainment,Reduce hour fish him.,333.69,Unknown,Want,Unknown,May,2023,Sunday
1014,2023-05-29,Income,Investment,Nation production little could.,2915.0,Unknown,Income,Unknown,May,2023,Monday
1015,2023-05-29,Income,Income,Style child young prove.,1357.0,Unknown,Income,Unknown,May,2023,Monday
1016,2023-05-30,Income,Investment,Author administration.,3575.0,Unknown,Income,Unknown,May,2023,Tuesday
1017,2023-06-02,Income,Investment,Window career case south.,4981.0,Unknown,Income,Unknown,June,2023,Friday
1018,2023-06-03,Expense,Bills,Us perhaps lawyer interest star.,682.52,Unknown,Need,Unknown,June,2023,Saturday
1019,2023-06-04,Expense,Others,Difficult interesting account marriage.,1411.96,Unknown,Other,Unknown,June,2023,Sunday
1020,2023-06-05,Expense,Bills,Especially unit office almost.,1218.56,Unknown,Need,Unknown,June,2023,Monday
1021,2023-06-08,Expense,Food,Low happy oil which bag.,211.5,Unknown,Need,Unknown,June,2023,Thursday
1022,2023-06-08,Expense,Entertainment,Let back three.,824.47,Unknown,Want,Unknown,June,2023,Thursday
1023,2023-06-09,Expense,Travel,Line score whether.,1324.59,Unknown,Need,Unknown,June,2023,Friday
1024,2023-06-09,Expense,Bills,Something fine apply gas sing.,108.77,Unknown,Need,Unknown,June,2023,Friday
1025,2023-06-10,Expense,Others,Mention light safe inside.,315.64,Unknown,Other,Unknown,June,2023,Saturday
1026,2023-06-10,Expense,Shopping,Cold reason our.,184.38,Unknown,Want,Unknown,June,2023,Saturday
1027,2023-06-13,Expense,Others,Employee picture official of prevent.,407.35,Unknown,Other,Unknown,June,2023,Tuesday
1028,2023-06-15,Income,Investment,Agree machine camera baby six.,2890.0,Unknown,Income,Unknown,June,2023,Thursday
1029,2023-06-16,Expense,Others,Past every either.,1689.1,Unknown,Other,Unknown,June,2023,Friday
1030,2023-06-16,Expense,Shopping,Company option character land space.,947.18,Unknown,Want,Unknown,June,2023,Friday
1031,2023-06-17,Expense,Travel,Machine son television.,191.36,Unknown,Need,Unknown,June,2023,Saturday
1032,2023-06-17,Expense,Bills,Whose other.,748.33,Unknown,Need,Unknown,June,2023,Saturday
1033,2023-06-19,Expense,Bills,Sell include himself produce.,897.09,Unknown,Need,Unknown,June,2023,Monday
1034,2023-06-21,Expense,Others,Official success approach.,534.17,Unknown,Other,Unknown,June,2023,Wednesday
1035,2023-06-22,Expense,Food,Apply less.,310.75,Unknown,Need,Unknown,June,2023,Thursday
1036,2023-06-22,Expense,Bills,Live way two.,180.56,Unknown,Need,Unknown,June,2023,Thursday
1037,2023-06-23,Expense,Shopping,Raise hope enjoy most.,1941.7,Unknown,Want,Unknown,June,2023,Friday
1038,2023-06-25,Expense,Food,Eye something.,1683.19,Unknown,Need,Unknown,June,2023,Sunday
1039,2023-06-25,Expense,Shopping,Which raise american truth.,1931.6,Unknown,Want,Unknown,June,2023,Sunday
1040,2023-06-25,Expense,Others,Particular present evening establish.,1149.7,Unknown,Other,Unknown,June,2023,Sunday
1041,2023-06-26,Expense,Travel,Pressure hospital significant.,167.12,Unknown,Need,Unknown,June,2023,Monday
1042,2023-06-30,Expense,Food,Side mind question year finish.,1009.18,Unknown,Need,Unknown,June,2023,Friday
1043,2023-07-01,Expense,Bills,Story activity.,249.36,Unknown,Need,Unknown,July,2023,Saturday
1044,2023-07-02,Expense,Bills,Billion land detail exist cover.,1898.63,Unknown,Need,Unknown,July,2023,Sunday
1045,2023-07-05,Income,Investment,Begin voice prevent structure wear.,2078.0,Unknown,Income,Unknown,July,2023,Wednesday
1046,2023-07-05,Income,Income,Beat painting heavy.,1141.0,Unknown,Income,Unknown,July,2023,Wednesday
1047,2023-07-06,Expense,Shopping,To receive education.,411.82,Unknown,Want,Unknown,July,2023,Thursday
1048,2023-07-07,Expense,Bills,Police two.,1669.88,Unknown,Need,Unknown,July,2023,Friday
1049,2023-07-07,Expense,Bills,Realize property show either.,183.18,Unknown,Need,Unknown,July,2023,Friday
1050,2023-07-10,Expense,Health,Since him four.,1714.68,Unknown,Need,Unknown,July,2023,Monday
1051,2023-07-10,Expense,Food,Western enough key.,1575.24,Unknown,Need,Unknown,July,2023,Monday
